Link_ID,Link_address,Name,Location,City
387,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or20-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
388,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or30-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
389,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or40-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
390,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or50-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
391,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or60-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
392,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or70-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
393,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or80-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
394,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or90-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
395,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or100-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
396,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or110-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
397,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or120-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
398,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or130-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
399,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or140-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
400,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or150-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
401,https://www.tripadvisor.in/Restaurant_Review-g297654-d2412511-Reviews-or160-Mainland_China-Pune_Pune_District_Maharashtra.html,Mainland China,Pyramid Mall,Pune
