Link_ID,Link_address,Name,Location,City
43,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or50-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
44,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or60-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
45,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or70-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
46,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or80-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
47,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or90-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
48,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or100-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
49,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or110-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
50,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or120-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
51,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or130-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
52,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or140-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
53,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or150-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
54,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or160-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
55,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or170-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
56,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or180-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
57,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or190-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
58,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or200-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
59,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or210-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
60,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or220-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
61,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or230-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
62,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or240-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
63,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or250-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
64,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or260-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
65,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or270-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
66,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or280-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
67,https://www.tripadvisor.in/Restaurant_Review-g304554-d4155450-Reviews-or290-Mamagoto-Mumbai_Maharashtra.html,Mamagoto,Andheri,Mumbai
68,https://www.tripadvisor.in/Restaurant_Review-g304554-d15239070-Reviews-Asia_Kitchen_by_Mainland_China-Mumbai_Maharashtra.html,Asia Kitchen,Andheri,Mumbai
69,https://www.tripadvisor.in/Restaurant_Review-g304554-d7059454-Reviews-Asia_Kitchen_by_Mainland_China-Mumbai_Maharashtra.html,Asia Kitchen,Goregaon,Mumbai
70,https://www.tripadvisor.in/Restaurant_Review-g304554-d7059454-Reviews-or10-Asia_Kitchen_by_Mainland_China-Mumbai_Maharashtra.html,Asia Kitchen,Goregaon,Mumbai
71,https://www.tripadvisor.in/Restaurant_Review-g304554-d7059454-Reviews-or20-Asia_Kitchen_by_Mainland_China-Mumbai_Maharashtra.html,Asia Kitchen,Goregaon,Mumbai
72,https://www.tripadvisor.in/Restaurant_Review-g304554-d7059454-Reviews-or30-Asia_Kitchen_by_Mainland_China-Mumbai_Maharashtra.html,Asia Kitchen,Goregaon,Mumbai
73,https://www.tripadvisor.in/Restaurant_Review-g304554-d7059454-Reviews-or40-Asia_Kitchen_by_Mainland_China-Mumbai_Maharashtra.html,Asia Kitchen,Goregaon,Mumbai
74,https://www.tripadvisor.in/Restaurant_Review-g304554-d7059454-Reviews-or50-Asia_Kitchen_by_Mainland_China-Mumbai_Maharashtra.html,Asia Kitchen,Goregaon,Mumbai
75,https://www.tripadvisor.in/Restaurant_Review-g304554-d7059454-Reviews-or60-Asia_Kitchen_by_Mainland_China-Mumbai_Maharashtra.html,Asia Kitchen,Goregaon,Mumbai
76,https://www.tripadvisor.in/Restaurant_Review-g304554-d7059454-Reviews-or70-Asia_Kitchen_by_Mainland_China-Mumbai_Maharashtra.html,Asia Kitchen,Goregaon,Mumbai
77,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
78,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or10-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
79,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or10-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
80,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or20-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
81,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or30-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
82,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or40-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
83,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or50-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
84,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or60-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
85,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or70-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
86,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or80-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
87,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or90-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
88,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or100-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
89,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or110-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
90,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or120-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
91,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or130-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
92,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or140-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
93,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or150-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
94,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or160-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
95,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or170-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
96,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or180-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
97,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or190-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
98,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or200-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
99,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or210-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
100,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or220-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
101,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or230-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
102,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or240-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
103,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or250-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
104,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or260-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
105,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or270-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
106,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or280-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
107,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or290-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
108,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or300-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
109,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or310-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
110,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or320-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
111,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or330-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
112,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or340-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
113,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or350-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
114,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or360-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
115,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or370-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
116,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or380-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
117,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or390-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
118,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or400-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
119,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or410-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
120,https://www.tripadvisor.in/Restaurant_Review-g297654-d782769-Reviews-or420-Asia_Kitchen_by_Mainland_China-Pune_Pune_District_Maharashtra.html,Asia Kitchen,City Point,Pune
